restaurant_id,restaurant_name,rating,review_count,locality,street_address,categories
i6fWT1MWER6j-uTeOGP_bg,Bambusa Asian Bistro,3.5,76,Seattle,820 Pike St,"[u'Vietnamese', u'Restaurants']"
KZS8OxXUrjhVzLcGqT_wRQ,Banadir Restaurant,4.5,7,Seattle,5212 Rainier Ave S,"[u'African', u'Restaurants']"
G9o02NZi6ogOjCfJsnXWEw,Banana Leaf Cafe,3.5,86,Seattle,4002 University Way NE,"[u'Thai', u'Restaurants']"
bYQo_yrKQgkQm1_2fnMGWg,Bananas Grill,4,17,Seattle,4556 Martin Luther King Jr Way S,"[u'Fast Food', u'Mediterranean', u'Halal', u'Restaurants']"
VtDwMe2VbIpfQ71n2Mzfwg,Bandoleone,4.5,6,Seattle,703 N. 34th Street,"[u'Tapas Bars', u'Latin American', u'Restaurants']"
KGx3gZzqlhi8YKd2CoUAAA,Bandolero,3.5,37,Seattle,2253 N 56th St,"[u'Mexican', u'Restaurants']"
FtDbUT7q9j1Ym3cURckJmg,Bandidos,2.5,2,Seattle,9724 Aurora Ave N,"[u'Mexican', u'Restaurants']"
s_xIpzJUcj6FUVhgBf3D-Q,Bang Bang Cafe,4,207,Seattle,2460 Western Ave,"[u'Breakfast & Brunch', u'Cafes', u'Vegan', u'Restaurants']"
oRhY8XzVV0yjs75GMRJcXw,Bang Bar Thai Restaurant and Lounge,3,78,Seattle,4750 California Ave SW,"[u'Bars', u'Asian Fusion', u'Nightlife', u'Lounges', u'Thai', u'Restaurants']"
7Hyi4AssfPFKj0sjm4aBWw,Bangkok On Fifteenth,3,1,Seattle,345 15th Ave E,"[u'Thai', u'Restaurants']"
Y8coDxPmzj5jgKxCb3N--A,Banh Cuon Tan Dinh Deli,4,22,Seattle,1212 S Main St,"[u'Delis', u'Vietnamese', u'Sandwiches', u'Restaurants']"
m5pMYvWIuHyhTyozveBxyg,Bangkok Street Thai Street Food & Bar,2,12,Seattle,814 NE 65th St,"[u'Thai', u'Restaurants']"
KeMVhClW6PkjFf6jE-_p8A,Bangkok Terrace,3.5,11,Seattle,12506 Lake City Way NE,"[u'Thai', u'Restaurants']"
9lPwRBLftV_e5igqfbuB7A,Banh Mi 88 Deli,4,1,Seattle,1043 S Jackson St,"[u'Delis', u'Restaurants']"
W6CEMRvUULe_VKtFxO1Xwg,Banjara Cuisine of India,3,5,Seattle,2 Boston Street,"[u'Pakistani', u'Indian', u'Restaurants']"
Z-5DrkF98mHw2-RWtAshlg,Banh Mi Unwrapped,4.5,40,Seattle,4725 University Way NE,"[u'Vietnamese', u'Sandwiches', u'Restaurants']"
xX-MFfTnFAW6lRJ0etu8eg,Banzai Sushi,4,2,Seattle,3623 6th Avenue South,"[u'Sushi Bars', u'Restaurants']"
C5HRBZ7gnTo5JwRumG8O8g,Ballard Grill & Ale House,3.5,50,Seattle,4300 Leary Way NW,"[u'American (Traditional)', u'Bars', u'Restaurants', u'Nightlife', u'Dive Bars']"
eNLe-Qo8jbDIN7SN57KOAg,Ballard Mandarin,3.5,37,Seattle,5500 8th Ave NW,"[u'Chinese', u'Restaurants']"
WreVsl7xS575wZDEVBFr_Q,Ballard Pizza Company,3.5,97,Seattle,5107 Ballard Ave NW,"[u'Italian', u'Pizza', u'Restaurants']"
aeWtb0bNxDr4aWjnoCVSRw,Ballard Smoke Shop,4,86,Seattle,5439 Ballard Ave NW,"[u'Bars', u'American (Traditional)', u'Breakfast & Brunch', u'Nightlife', u'Dive Bars', u'Restaurants']"
JJ1f7ZNlG3EFF-jOHIJr8Q,Ballet Restaurant,3.5,100,Seattle,914 E Pike St,"[u'Asian Fusion', u'Vietnamese', u'Restaurants']"
Vce3tiClnPGMCowGjTGrNA,BalMar,3.5,212,Seattle,5449 Ballard Ave NW,"[u'Bars', u'Dance Clubs', u'American (New)', u'Nightlife', u'Lounges', u'Restaurants']"
NGJ08D3NgxUR-DnUQB7mmA,Bambinos Pizzeria,3,136,Seattle,401 Cedar St,"[u'Italian', u'Pizza', u'Restaurants']"
lqVXNqCFcgXjYnmLqfKdnA,Bamboo Bar & Grill,2.5,120,Seattle,2806 Alki Ave SW,"[u'American (Traditional)', u'Sandwiches', u'Restaurants']"
BY5xsa3f1YAOs6eB1FCI1g,Bamboo,4,29,Seattle,345 15th Ave E,"[u'Vietnamese', u'Restaurants']"
aNkKTZyTwgf2KuPxtupPpQ,Bait Shop,3.5,18,Seattle,606 Broadway E,"[u'Seafood', u'Bars', u'Nightlife', u'Restaurants']"
zq0rP-oZ6pUzbwcMNLIQ_Q,Baja Bistro,4,94,Seattle,2414 Beacon Ave S,"[u'Food', u'Coffee & Tea', u'Breakfast & Brunch', u'Mexican', u'Restaurants']"
EhN9xCJNNLrNdVDOdk_8kQ,Baja Fresh Mexican Grill,3.5,23,Seattle,601 N 34th Street,"[u'Mexican', u'Restaurants']"
GZJfbX9rXD_HyBOlLzmdJA,Bakeman's Restaurant,4,122,Seattle,122 Cherry St,"[u'American (Traditional)', u'Soup', u'Sandwiches', u'Restaurants']"
izOrm1pFbRGR1GHWprCh8g,Baker's Restuarant,4,4,Seattle,12534 Lake City Way NE,"[u'Food', u'American (Traditional)', u'Candy Stores', u'Specialty Food', u'Restaurants']"
-BCPKc9mdV-zsfJjyfn8-Q,Bakery Verbena,5,9,Seattle,5509 University Way NE,"[u'Food', u'Bakeries', u'Delis', u'Coffee & Tea', u'Restaurants']"
6edDZhd2xpe_Pstnn-a9gA,Bako,3.5,63,Seattle,606 Broadway E,"[u'Chinese', u'Restaurants']"
5V0RjcqYgVHGRrKQwvAydg,Ballard Bistro,4,1,Seattle,7334 15th Ave NW,"[u'Sandwiches', u'Restaurants']"
9X-Cx-4o9QGV2wOg64VhvA,Ballard Best BBQ & Grill,2,4,Seattle,5463 Leary Ave NW,"[u'Barbeque', u'Restaurants']"
sG3R2ZtnDr3o5cZ4j4_6rg,Ballard Brothers Seafood & Burgers,3,161,Seattle,5305 15th Ave NW,"[u'Burgers', u'Seafood', u'Fish & Chips', u'Restaurants']"
95PMTOApMZZwGDERqAO5Uw,A & B Cafe,3.5,15,Seattle,670 S Weller St,"[u'Food', u'Coffee & Tea', u'Chinese', u'Restaurants']"
NuvWsd7os1l6Pp4Map1xPw,A Burger Place,4,80,Seattle,4234 University Way NE,"[u'Burgers', u'Restaurants']"
IAtb94IYM9W7eochBRPoKA,Ba Bar,3.5,242,Seattle,550 12th Ave,"[u'Bakeries', u'Bars', u'Vietnamese', u'Food', u'Nightlife', u'Restaurants']"
DHqgsTjXHKjqzYvAQVnRAw,Bacco Cafe & Bistro,3.5,155,Seattle,86 Pine St,"[u'Breakfast & Brunch', u'American (New)', u'Restaurants']"
93fzOPhWnjVI5CUmif9P-Q,Bad Albert's Tap & Grill,3.5,75,Seattle,5100 Ballard Ave NW,"[u'Bars', u'American (New)', u'American (Traditional)', u'Pubs', u'Nightlife', u'Restaurants']"
x-Qur9HCO8ilJ7F8rqxKSQ,Bad Monkey Bistro,3,28,Seattle,400 Boren Ave N,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
n7WLVfd6z_xPHCABNX4hXg,Bada Lounge,3,6,Seattle,2230 1st Ave,[u'Restaurants']
kM49R2hkzNHQJfvLvipghA,Bagel Oasis,3,94,Seattle,2112 NE 65th St,"[u'Food', u'Bakeries', u'Bagels', u'Sandwiches', u'Restaurants']"
KmtYtf_qQoRBsT8w_sWiCA,Baguette,3.5,23,Seattle,1509 E Madison St,"[u'Vietnamese', u'Sandwiches', u'Restaurants']"
IzLwTk5KFYrYZdqVcxfRag,Baguette Box,3,126,Seattle,626 N 34th St,"[u'Sandwiches', u'Restaurants']"
exCFB8YZTZl9YWDTPBbJFw,Baguette Box,3.5,253,Seattle,1203 Pine St,"[u'Sandwiches', u'Restaurants']"
m2Znp7ef4kKoLFp6aiEdXQ,Bahn Thai Restaurant,3.5,71,Seattle,409 Roy St,"[u'Thai', u'Restaurants']"
vz-ieqM_WGmSkHYg9_ReCw,Bai Pai,4,58,Seattle,2316 NE 65th St,"[u'Bars', u'Thai', u'Nightlife', u'Lounges', u'Restaurants']"
ZySaLytLarEOVegRY4h_Iw,Cuoco,3.5,173,Seattle,310 Terry Ave N,"[u'Italian', u'Restaurants']"
J7rW-EEQ4CBSBtijTGJtDA,Curbside 8,3.5,2,Seattle,University of Washington,"[u'American (New)', u'Food Stands', u'Restaurants']"
P9_U8nwGnF5B-d6thT3tJg,Curbside Kebab,4,19,Seattle,14513 Aurora Ave N 145th St,"[u'Food', u'Mediterranean', u'Street Vendors', u'Restaurants']"
tYHKu2XJmOTQvNVR5dXZLA,Cure,4,42,Seattle,1641 Nagle Pl,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
NDfVBpVMqWG3TjGK-UixJQ,Curry Now,2.5,20,Seattle,,"[u'Indian', u'Food Stands', u'Restaurants']"
r_F-LS4ER6404U1g_ejbpg,Cutting Board,4,118,Seattle,5503 Airport Way S,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
ZZ95hfUvppoVvVIXB8Ew_w,Cutters Crabhouse,3.5,299,Seattle,2001 Western Ave,"[u'American (Traditional)', u'Seafood', u'Steakhouses', u'Restaurants']"
QxhudUj03GGmj4bON-3_vw,Cyber-Dogs Internet Cafe,4,151,Seattle,909 Pike St,"[u'Vegetarian', u'Vegan', u'Hot Dogs', u'Restaurants']"
OQEIUGJ9yftNpuukLJgamA,Cyclops Cafe & Lounge,3.5,171,Seattle,2421 1st Ave,"[u'Bars', u'Burgers', u'Breakfast & Brunch', u'Nightlife', u'Lounges', u'Restaurants']"
NU1bLa38acw-fMQDaZkAOQ,Cyndy's House of Pancakes,3.5,86,Seattle,10507 Aurora Ave N,"[u'Breakfast & Brunch', u'Diners', u'Restaurants']"
NtmFvStihvHOR0su_EZEiQ,Cypress Lounge,3.5,6,Seattle,332 15th Ave E,"[u'Bars', u'Mediterranean', u'Greek', u'Nightlife', u'Lounges', u'Restaurants']"
R5GwSyhyk3Uofi5wuJE_yQ,The Cajun Crawfish,4,76,Seattle,6951 Martin Luther King Jr Way S,"[u'Seafood', u'Cajun/Creole', u'Restaurants']"
z3B84RJM47aCnfZ69ai8cA,The Capital Grille,4,273,Seattle,1301 4th Ave,"[u'Steakhouses', u'Restaurants']"
Bc_qzviSbiXcjsVbvI-Bjw,Crisp Creperie,4.5,15,Seattle,,"[u'Food', u'Juice Bars & Smoothies', u'Creperies', u'Food Trucks', u'Restaurants']"
EjVi5qvVN-DC27ocfUhj0w,Crow,4,238,Seattle,823 5th Ave N,"[u'Modern European', u'American (New)', u'Restaurants']"
6f-XhR95jSKl2yItYsEaEA,Crush,4,365,Seattle,2319 E Madison St,"[u'American (New)', u'Restaurants']"
FGFt-J3hFPqdYWDDWSWNPA,CS Finnegan's Irish House,3,16,Seattle,2604 1st Ave,"[u'Pubs', u'Bars', u'Irish', u'Nightlife', u'Restaurants']"
xLog8UCQ_BZAgauRV5xTug,Cucina Cucina Italian Cafee,4.5,2,Seattle,901 Fairview Ave N,"[u'Italian', u'Restaurants']"
B1vgCuqULTVmZUJmKLNO3A,Cucina De Ra,3,19,Seattle,2801 Western Ave,"[u'Bars', u'Italian', u'Nightlife', u'Restaurants']"
Wx1wOqYPNxvAUl8L9D2yxg,Cucina De Santis,3.5,19,Seattle,1759 1st Ave S,"[u'Italian', u'Caterers', u'Event Planning & Services', u'Restaurants']"
9EVcz2lv28vz2-s6ZTSrzg,Cultivate,4,1,Seattle,NE Campus Parkway and Brooklyn Ave,[u'Restaurants']
4ysAJBUfOcVjnpIRg6I6qw,Cultivate,3.5,13,Seattle,1218 NE Campus Pkwy,"[u'American (New)', u'Restaurants']"
TBG8GSavRffOyI9PJfRw8Q,Coyotes On Alki,2,10,Seattle,2770 Alki Ave,"[u'Mexican', u'Restaurants']"
tffkZ15JEEvxAIH7JvVd6A,Cp Thai Restaurant,2,30,Seattle,5963 Corson Ave S Ste 166,"[u'Thai', u'Restaurants']"
iCPF5s4eZOsTGLHu1mNqVA,Crash Landing Pizza,4,69,Seattle,702 NW 65th St,"[u'Pizza', u'Restaurants']"
eKOlgMHNhijaspuW3x7k_g,Crave,3.5,102,Seattle,1621 12th Avenue,"[u'American (New)', u'Restaurants']"
OaxLsM4V3PD2eAn-wq2oig,Crawfish House,4.5,25,Seattle,9826 16th Ave SW,"[u'Seafood', u'Cajun/Creole', u'Diners', u'Restaurants']"
ZuVJF02rxWZ12UBe591I0g,Crawfish King,3.5,177,Seattle,725 S Lane St,"[u'Seafood', u'Cajun/Creole', u'Restaurants']"
fcyiO6lSddstFipr48yO6g,Crazy Monkey,3.5,8,Seattle,20 Roy St,"[u'Sandwiches', u'Sushi Bars', u'Restaurants']"
CL3HfUt80rVHWzjartttwQ,Cremant,4,61,Seattle,1423 34th Ave,"[u'French', u'Restaurants']"
HiiEt-MSmpoP5Eau9k08SA,Crepe Cafe & Wine Bar,4,145,Seattle,2118 NE 65th St,"[u'Bars', u'Creperies', u'Nightlife', u'Wine Bars', u'Restaurants']"
qeoJCWkrXbrVZvVHpqargw,Crepe Cravers,4,36,Seattle,4507 University Way NE,"[u'Creperies', u'Restaurants']"
ccTJyQjENbu2AaJLh9gcPA,Crepe De France,4,137,Seattle,93 Pike St,"[u'Creperies', u'Restaurants']"
RpIXbBTpwD3-TiXVR9Eg5A,Crepe De Paris,3,1,Seattle,1333 5th Ave,"[u'Creperies', u'Restaurants']"
2onSBy3EzZr81hY4XmXTnA,Corner Store & Deli,5,1,Seattle,1720 Jackson St,"[u'Food', u'Delis', u'Convenience Stores', u'Restaurants']"
UZsyjYvPJyMouSOuCB8Ilw,Cornuto Pizzeria,4,53,Seattle,7404 Greenwood Ave,"[u'Italian', u'Pizza', u'Restaurants']"
XfDVIJzSqRf3cP3hY0EVFA,Cortona Cafe,4.5,37,Seattle,2425 E Union St,"[u'Food', u'Coffee & Tea', u'Cafes', u'Restaurants']"
615780o4ICvbYzlqaZMTtg,Cosi,2.5,6,Seattle,1601 3rd Ave,"[u'Food', u'Coffee & Tea', u'Restaurants']"
3TEdx5lOu6f1rVLVJSpxgw,Costa's Restaurant,3,97,Seattle,4559 University Way NE,"[u'Greek', u'Mediterranean', u'Restaurants']"
oUAew7ut6uf7NDYtAW1EDw,Costas Opa Greek Restaurant,3.5,167,Seattle,3400 Fremont Ave N,"[u'Greek', u'Mediterranean', u'Restaurants']"
pofEdlnajiNFzZyPhgAq9A,Costco Food Court,4.5,14,Seattle,4401 4th Ave S,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Pizza', u'Fast Food', u'Restaurants']"
P9EsdkBWG2DSQnBTNEE-Yg,County Line Restaurant,3,2,Seattle,8456 Dallas Ave S,[u'Restaurants']
EC_tVt6w18433dcAiVAOkg,Coupage,3.5,25,Seattle,1404 34th Ave,"[u'Korean', u'French', u'Restaurants']"
pE51vqYlGe0XgyNjayxAvA,Conor Byrne Pub,4,77,Seattle,5140 Ballard Ave NW,"[u'Pubs', u'Bars', u'Nightlife', u'Irish', u'Restaurants']"
-OoXPrTunQJI13r9zZwwtQ,Contigo,4.5,25,Seattle,,"[u'Food', u'Food Stands', u'Food Trucks', u'Mexican', u'Restaurants']"
798-eBr6EdOJktDT74fj2Q,Continental Restaurant & Pastry Shop,4,123,Seattle,4549 University Way NE,"[u'Food', u'Greek', u'Desserts', u'Mediterranean', u'Restaurants']"
zWg93z8JstIKRMlRuwjhmA,Continental Store,4.5,8,Seattle,5014 Roosevelt Way NE,"[u'Food', u'Cheese Shops', u'Meat Shops', u'Delis', u'Specialty Food', u'Restaurants']"
tAhdzOZ6YYtJXizxkgkP4A,Contour,3.5,162,Seattle,807 1st Ave,"[u'Restaurants', u'American (New)', u'Nightlife', u'Dance Clubs']"
vXFuw8BrjZ9tgB7AimYHBA,Cooper's Alehouse,4,89,Seattle,8065 Lake City Way NE,"[u'Pubs', u'American (Traditional)', u'Bars', u'Nightlife', u'Restaurants']"
kMvANi6LKdaOGYcM56vRUw,Copacabana Cafe,2.5,72,Seattle,1520 1/2 Pike Pl,"[u'Spanish', u'Basque', u'Latin American', u'Restaurants']"
1BoBinKYsfkkvqoqNK9QnQ,Copper Cart Cafe,2.5,124,Seattle,113 Bell St,"[u'Bars', u'Venues & Event Spaces', u'American (Traditional)', u'Nightlife', u'Sports Bars', u'Event Planning & Services', u'Restaurants']"
paJ4Ba4NSVfHXotFxczSAQ,Copper Coin,3,31,Seattle,2329 California Ave SW,"[u'American (Traditional)', u'Bars', u'Nightlife', u'Restaurants']"
vHFeAHwL87v9qpJjsw_6HQ,Copper Gate,3.5,131,Seattle,6301 24th Ave Nw,"[u'Bars', u'Scandinavian', u'Nightlife', u'Restaurants']"
8jcmO0vxuUpcMid8imIt9A,Copper Sky Wood Fire Grill & Bar,4,1,Seattle,550 NE Northgate Way,[u'Restaurants']
nYdCWnqzm7wXs0b0g24gOg,Copperleaf Restaurant & Bar,4,57,Seattle,18525 36th Ave S,"[u'American (New)', u'Restaurants']"
Epepmhp1FJOzbL9871FsIQ,Coqui Cabana,4.5,3,Seattle,2040 Westlake Ave N,"[u'Burgers', u'Cafes', u'Restaurants']"
CcHX-YvT6NVpM3XOajOA7Q,Core Bistro,4,8,Seattle,700 5th Ave,"[u'Sandwiches', u'Restaurants']"
VK_nOof9BXkeQ-568-07xw,Commuter Comforts Cafe & Wine Bar,4,13,Seattle,Terminal at Pier 52,"[u'American (New)', u'Restaurants']"
4V8GQ2n7p40QW0Jy_Qpt3w,Company,4,42,Seattle,9608 16th Ave SW,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']"
esgoyqXdsvcc4QSltEgOeQ,Coldwater Bar and Grill,2.5,22,Seattle,The Westin Seattle,"[u'Seafood', u'Restaurants']"
XDOARgBPVSheLJJAcS7Wjg,Coliman,3.5,35,Seattle,6932 Carleton Ave S,"[u'Mexican', u'Restaurants']"
_TsoCqXgITxR4XAB6Hk-6g,Collections Cafe,4,23,Seattle,305 Harrison St,"[u'American (New)', u'Restaurants']"
v0qYtHY-VXYIVT9BSAQ00A,College Club of Seattle,3,1,Seattle,505 Madison St Ste 100,[u'Restaurants']
9OKFlSmYP0u1ugObJzhpxA,Collins Pub,3.5,146,Seattle,526 2nd Ave,"[u'Pubs', u'American (Traditional)', u'Bars', u'Nightlife', u'Restaurants']"
V-_h9e8dGQy9QuLoxdvxwA,Columbia Center Food Court,4,3,Seattle,701 5th Ave,"[u'Food Court', u'Restaurants']"
34sx5mdLPuOj6oKyWr1lXA,Columbia City Ale House,4,113,Seattle,4914 Rainier Ave S,"[u'Pubs', u'American (Traditional)', u'Bars', u'Nightlife', u'Restaurants']"
llfD3aYaUoEn5Z0AH8fYZg,Columbia City Bakery,4.5,166,Seattle,4865 Rainier Ave S,"[u'Food', u'Bakeries', u'Coffee & Tea', u'Sandwiches', u'Restaurants']"
bBcHtnLKBYaJXifYfS9-XA,Clever Dunne's Irish House,3.5,68,Seattle,1501 E Olive Way,"[u'Pubs', u'Bars', u'Nightlife', u'Irish', u'Restaurants']"
Ie47mt2HGXodEi5XdsYlFg,Cloud City Coffee,4,124,Seattle,8801 Roosevelt Way NE,"[u'Food', u'Coffee & Tea', u'Sandwiches', u'Restaurants']"
jSZbY7ds09E5Xv9hTUHEzg,Cloves Taste of Indonesia,3.5,35,Seattle,12 Mercer St,"[u'Asian Fusion', u'Indonesian', u'Restaurants']"
UehGtTA7RawH8yyi3LgVBg,Club Sur,2.5,22,Seattle,2901 1st Ave S,"[u'Event Planning & Services', u'Venues & Event Spaces', u'Latin American', u'Argentine', u'Restaurants']"
dfKfJ00cFSbLxnyMl8pMhQ,Coa Mexican Eatery & Tequileria,3,99,Seattle,7919 Roosevelt Way NE,"[u'Mexican', u'Restaurants']"
4a-QEKB1T_f5ScSx3muxLA,Coastal Kitchen,3.5,528,Seattle,429 15th Ave E,"[u'Breakfast & Brunch', u'Seafood', u'American (New)', u'Restaurants']"
dTB3XnRqrEIUIfgSqHWPTw,Cocina Esperanza,4,70,Seattle,3127 NW 85th St,"[u'Mexican', u'Restaurants']"
7YktI7I2BABrl77CiNfKCA,Cocoa Banana,4.5,60,Seattle,118 Cherry St,"[u'Food', u'Juice Bars & Smoothies', u'American (Traditional)', u'Restaurants']"
EkdGgk66cBv48Q1xkBcNow,City Soups,4,8,Seattle,701 5th Ave,"[u'Soup', u'Restaurants']"
d5Q7Ih4HsObygoGYPKZkLw,City Soups,4,9,Seattle,713 2nd Ave,"[u'Soup', u'Sandwiches', u'Restaurants']"
ckFa7snYaQGbukYL9-yCLQ,CJ's Eatery,4,215,Seattle,2619 1st Ave,"[u'American (Traditional)', u'Breakfast & Brunch', u'Diners', u'Restaurants']"
lQOEqcsaITi6a90xhc8ItQ,Claire's Pantry,3,42,Seattle,12360 Lake City Way NE,"[u'Bars', u'Karaoke', u'Nightlife', u'Restaurants']"
fy8zyFKcG45cfh3PvYvx-Q,Chuck's Hole in the Wall BBQ,4,96,Seattle,215 James St,"[u'Barbeque', u'Restaurants']"
V3AlnHE0Cn2dResnmFTfQQ,ChuMinh Tofu & Veggie Deli,4.5,30,Seattle,1043 S Jackson St,"[u'Vegetarian', u'Vietnamese', u'Delis', u'Restaurants']"
xeZ98O-MfBdNmOIBS1ebNg,Chungee's Drink 'N Eat,3.5,77,Seattle,1830 12th Ave,"[u'Bars', u'Nightlife', u'Chinese', u'Restaurants']"
R0twVvJFrtT-SMejcyGx4A,Chutney's Bistro,3.5,116,Seattle,1815 N 45th St,"[u'Pakistani', u'Indian', u'Restaurants']"
JQogDfsf8t3YfL2VIBS9xw,Chutneys Grille On the Hill,3,62,Seattle,605 15th Ave E,"[u'Pakistani', u'Indian', u'Halal', u'Restaurants']"
3yh1ZoEmFTCCe0YZUIXsEg,Chutneys Indian Restaurant,2.5,33,Seattle,519 1st Ave N,"[u'Pakistani', u'Indian', u'Restaurants']"
jfJ6rfdlYEIYVT80MfTuAQ,Chutneys Queen Anne,4,56,Seattle,519 1st Ave N,"[u'Indian', u'Restaurants']"
kN9kz0So-A4KaLy6-5Tcdw,Ciao Bella,4,48,Seattle,3626 NE 45th St,"[u'Italian', u'Restaurants']"
qlMxvpFQHvR--8MFvx0T8g,Cicchetti,4,134,Seattle,121 E Boston St,"[u'Tapas/Small Plates', u'Mediterranean', u'Restaurants']"
9EblonphTM4U_pFMxuNu4g,Cilantro Asian Cuisine,2.5,7,Seattle,93 Marion St,"[u'Thai', u'Restaurants']"
RdhmKKh-cwoEAN9dZIHdaA,Cinnabon,4,4,Seattle,424 Northgate Mall,"[u'Food', u'Bakeries', u'Restaurants']"
K1DWXBlQYt1EiKgWD-3Qdg,Cinnamon Works,4,138,Seattle,1536 Pike Pl,"[u'Food', u'Bakeries', u'Gluten-Free', u'Restaurants']"
Jm4BDL94PQmfGuVZxDKytg,Circa,4,167,Seattle,2605 California Ave SW,"[u'American (New)', u'Restaurants']"
wAK2nacc15ZNhyDKKFFImw,Citizen,4,318,Seattle,706 Taylor Ave N,"[u'Food', u'Coffee & Tea', u'Creperies', u'Restaurants']"
3_0tBu6CDQ2rqh5k-U2wdg,Citrus,2.5,125,Seattle,1001 Fairview Ave N,"[u'Bars', u'American (New)', u'Tapas/Small Plates', u'Nightlife', u'Lounges', u'Restaurants']"
3Bq6A4WDt-L8BgJhgrw6_A,Citrus Thai Cuisine,3.5,70,Seattle,917 Howell St,"[u'Thai', u'Restaurants']"
wE-gNIBhkmxDv5f50rRX7Q,Chipotle,4,161,Seattle,4229 University Way NE,"[u'Fast Food', u'Mexican', u'Restaurants']"
HKD9OdmVQ3pvAsOcXM0R3w,Chipotle,4,75,Seattle,401 NE Northgate Way,"[u'Fast Food', u'Mexican', u'Restaurants']"
f5RydDW9HzHOlqbCQOQ2MQ,Chiso Restaurant,4,307,Seattle,3520 Fremont Ave N,"[u'Japanese', u'Sushi Bars', u'Restaurants']"
mLG_16xNCUzHC1_AbZZeWQ,Chloe Bistrot,3.5,32,Seattle,3515 NE 45th St,"[u'French', u'Restaurants']"
BhR8snCOcqq0YCE28cIzRw,Chocolati Cafe,3.5,48,Seattle,7810 E Green Lake Dr N,"[u'Food', u'Coffee & Tea', u'Chocolatiers & Shops', u'Specialty Food', u'Restaurants']"
I9h3_PoE1n4FPiYPDHBPmw,Choi's Mongolian Grill,3,34,Seattle,10023 Holman Rd NW,"[u'Mongolian', u'Chinese', u'Restaurants']"
7iE3E4QTxvsU0uiPIreOuw,Choice Deli & Grocery,2,7,Seattle,6415 8th Ave NW,"[u'Delis', u'Restaurants']"
kSh1dLknEgaW0zouQLN8Sg,Chop Chop Salads,2,1,Seattle,Food Court,"[u'American (Traditional)', u'Restaurants']"
JEaax2zGs-4mFqwDT9hy1A,Chop Suey,3.5,117,Seattle,1325 E Madison St,"[u'Chinese', u'Restaurants', u'Nightlife', u'Arts & Entertainment', u'Music Venues']"
gXnY5sxMc3glY4APj43Dkw,Chopsticks,4,14,Seattle,4311 University Way NE.,"[u'Taiwanese', u'Chinese', u'Restaurants']"
9FlXujrFDD3mIOYqnCbL5A,Chopsticks,3.5,84,Seattle,1631 E Olive Way,"[u'Asian Fusion', u'Sushi Bars', u'Restaurants']"
Nk-1YzxuUvu6RIuCczBV8A,Chopstix,3.5,11,Seattle,401 Elliot Ave W,"[u'Asian Fusion', u'Food', u'Food Trucks', u'Restaurants']"
KOCfG6VdQ8SqaPlFzNmraQ,Choy's Chinese Cuisine,2,14,Seattle,601 Queen Anne Ave N,"[u'Chinese', u'Restaurants']"
NLYrsxu44mxxQVug77ROxA,Christo's On Alki,3.5,39,Seattle,2508 Alki Ave SW,"[u'Greek', u'Pizza', u'Mediterranean', u'Restaurants']"
HKxFjS4rHlzcjHcBJ9db5g,Cherry Street Coffee House,3.5,40,Seattle,808 3rd Ave,"[u'Food', u'Coffee & Tea', u'Cafes', u'Sandwiches', u'Restaurants']"
dcZUGR_R5Ncl9WdZLVBRKg,Cherry Street Coffee House,4,40,Seattle,1212 1st Ave,"[u'Food', u'Coffee & Tea', u'Cafes', u'Sandwiches', u'Restaurants']"
iVN07aCCe0qzQoWYlwuCvw,Cherry Street Coffee House,3,16,Seattle,1223 E Cherry St,"[u'Food', u'Coffee & Tea', u'Cafes', u'Sandwiches', u'Restaurants']"
WObx9a_gIVJNy5yxBSYTEw,Cherry Street Market,4,4,Seattle,Student Center,"[u'Buffets', u'Restaurants']"
mOfmcAg_c4d72YEmz_rkEQ,Chew Chews & Eatery,3,5,Seattle,700 5th Ave Ste 603,"[u'Delis', u'American (New)', u'Restaurants']"
ZYywNQw2eZQvZl41SmoJQw,Chez Dave,2.5,7,Seattle,600 University St,"[u'Sandwiches', u'Restaurants']"
ZwfHbaF1keZslMUEgpDBjQ,Chez Gaudy,4,156,Seattle,1802 Bellevue Ave,"[u'Italian', u'Restaurants']"
vMdqykuS8FRv4E6Mj5neDw,Chez Shea,4.5,266,Seattle,94 Pike St,"[u'Lounges', u'Bars', u'Nightlife', u'French', u'Restaurants']"
RMIgiyhHKOI1TCRKP5LbOw,Chiang's Gourmet Restaurant,4,213,Seattle,7845 Lake City Way NE,"[u'Chinese', u'Restaurants']"
Ab2jvPoQEOYabaHEobofrQ,Chicago Style,1.5,22,Seattle,5301 Roosevelt Way NE,"[u'Pizza', u'Restaurants']"
vfWQqxO3cPkPLIDb-qzuhw,Chicarepa,4.5,8,Seattle,3401 Evanston Ave N,"[u'Street Vendors', u'Food', u'Food Stands', u'Latin American', u'Venezuelan', u'Restaurants']"
U_UsR_5QMfM0eYCdEATOiA,Chicken Express,3,2,Seattle,3621 33rd Ave S,"[u'Chicken Wings', u'Fish & Chips', u'Restaurants']"
